vintage_name|wine_name|year|region|bodega|varietal_name|grape_varieties|price|acidity|intensity|sweetness|tannin|wine_ratings_count|wine_ratings_average|red/white
Arché Pagès Bonfill 2020|Bonfill|2020|Empordà|Arché Pagès|Tinto|Grenache., Tempranillo|20.95|3.142756|4.2887497|1.9360335|3.2213185|562|4.1|white
Espelt Coma Bruna 2018|Coma Bruna|2018|Empordà|Espelt|Syrah|Shiraz/Syrah|24.2|3.2127092|4.071246|1.6927454|3.3834682|989|4.0|white
Coca i Fitó Nu 2022|Nu|2022|Montsant|Coca i Fitó|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|17.9|3.4736059|4.5248895|1.4799352|3.1231127|382|4.0|white
Abadal 3.9 2020|3.9|2020|Pla de Bages|Abadal|Tinto|Grenache., Tempranillo|25.05|3.0841765|3.9416733|1.865779|3.1111996|4733|4.1|white
Algueira Pizarra 2017|Pizarra|2017|Ribeira Sacra|Algueira|Mencía|Mencía|36.91|3.9635475|3.5023725|1.5213746|3.1892571|847|4.0|white
Fariña Gran Colegiata Original 2018|Gran Colegiata Original|2018|Toro|Fariña|Tinto de Toro|Tempranillo|19.8|3.0341902|4.1631126|1.8477973|3.5405426|763|4.2|white
Pago Aylés 3 de Tres Mil 2017|3 de Tres Mil|2017|Cariñena|Pago Aylés|Tinto|Grenache., Tempranillo|22.75|3.119887|4.0532255|1.999625|2.931676|878|4.1|white
Tarsus Selección de Viñedos 2018|Selección de Viñedos|2018|Ribera del Duero|Tarsus|Tinto de Ribera del Duero|Tempranillo|30.9|3.29|3.38|2.276|3.2|61|4.1|white
Algueira Fincas 2017|Fincas|2017|Ribeira Sacra|Algueira|Tinto|Grenache., Tempranillo|38.75|3.5475895|3.4409232|1.9933164|3.1981027|143|4.0|white
Victoria E. Torres Pecis Negramoll II|Negramoll II|N.V.|La Palma|Victoria E. Torres Pecis|Tinto|Grenache., Tempranillo|39.55|3.2027135|3.5292966|1.2394472|2.9163315|41|4.1|white
Vetus Celsus 2019|Celsus|2019|Toro|Vetus|Tinto de Toro|Tempranillo|31.9|2.9875033|4.3504477|1.3133044|3.5676625|552|4.0|white
Artadi Valdegines 2021|Valdegines|2021|Vino de España|Artadi|Tempranillo|Tempranillo|46.29|3.4718773|4.058609|1.7353263|3.8565242|2973|4.2|white
Masos Albor de Masos 2021|Albor de Masos|2021|Alicante|Masos|Tinto|Grenache., Tempranillo|24.8|2.94649|3.2941058|2.4860265|2.970331|40|4.1|white
Ilurce Sintauto Graciano 2018|Sintauto Graciano|2018|Rioja|Ilurce|Tinto de Rioja|Tempranillo, Graciano, Garnacha|23.0|3.830695|3.9271123|1.9005883|3.9241707|40|4.1|white
Enate Merlot 2019|Merlot|2019|Somontano|Enate|Merlot|Merlot|23.95|2.298275|3.9816709|1.7339855|2.6275787|2165|4.0|white
Bodegas Vilano Black Edition 2022|Black Edition|2022|Ribera del Duero|Bodegas Vilano|Tinto de Ribera del Duero|Tempranillo|8.32|3.6594756|3.9092517|1.9038116|3.582012|6583|3.9|white
Teodoro Ruiz Monge La Pacha 2018|La Pacha|2018|Rioja|Teodoro Ruiz Monge|Tinto de Rioja|Tempranillo, Graciano, Garnacha|27.95|3.212677|3.1352615|2.2892923|2.9004924|39|4.1|white
Martinet Priorat Duaia 2017|Priorat Duaia|2017|Priorato|Martinet|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|19.75|3.2521403|4.420996|1.7619557|3.2300737|336|3.9|white
Finca Río Negro 5º Año 2018|5º Año|2018|La Mancha|Finca Río Negro|Tinto|Grenache., Tempranillo|30.5|3.1014156|4.1672544|1.6879913|3.423778|629|4.3|white
Dehesa El Carrascal Tres Equis Garnacha Tintorera 2018|Tres Equis Garnacha Tintorera|2018|Almansa|Dehesa El Carrascal|Tinto|Grenache., Tempranillo|22.75|2.9520605|3.3641708|2.8149748|3.095879|49|4.2|white
Guimaro Mundín 2020|Mundín|2020|Ribeira Sacra|Guimaro|Tinto|Grenache., Tempranillo|21.63|3.4570835|3.5925|1.0677084|3.0777082|47|4.1|white
Bodegas Lleiroso LL Reserva 2017|LL Reserva|2017|Ribera del Duero|Bodegas Lleiroso|Tinto de Ribera del Duero|Tempranillo|26.0|3.593812|3.830021|1.8790613|3.5913723|1238|4.0|white
Artadi Quintanilla 2019|Quintanilla|2019|Vino de España|Artadi|Tempranillo|Tempranillo|46.0|3.3655274|4.0008163|1.9571089|3.71699|226|4.3|white
Gratavinum Silvestris Priorat 2020|Silvestris Priorat|2020|Priorato|Gratavinum|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|25.8|3.5460384|4.7310867|1.582813|3.5618224|789|4.0|white
Herència Altés La Xalamera 2017|La Xalamera|2017|Terra Alta|Herència Altés|Grenache.|Grenache.|27.9|3.3344622|3.6776583|1.6298735|3.0680854|213|4.0|white
Terroir Al Límit Soc. Lda Pas de Deux Coreografia Garnatxa Negra - Cariñena 2019|Pas de Deux Coreografia Garnatxa Negra - Cariñena|2019|Montsant|Terroir Al Límit Soc. Lda|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|44.3|3.2870047|3.7293088|1.9684331|3.0563135|103|4.1|white
Bodegas Paco Mulero Quince Meses Garnacha Tintorera 2020|Quince Meses Garnacha Tintorera|2020|Almansa|Bodegas Paco Mulero|Tinto|Grenache., Tempranillo|25.5|3.1124911|3.8719857|2.6692057|3.1166425|92|4.3|white
Viñedos de Páganos Calados de Puntido Tempranillo 2019|Calados de Puntido Tempranillo|2019|Rioja|Viñedos de Páganos|Tinto de Rioja|Tempranillo, Graciano, Garnacha|19.15|3.6265821|3.824671|2.150498|3.775793|2135|4.1|white
La Vizcaína La Poulosa (Lomas de Valtuille) 2021|La Poulosa (Lomas de Valtuille)|2021|Bierzo|La Vizcaína|Mencía|Mencía|24.9|3.8568683|3.4113371|1.4267848|3.0972073|1415|4.0|white
Los Aguilares Graciano 2021|Graciano|2021|Sierras de Málaga|Los Aguilares|Tinto|Grenache., Tempranillo|26.5|3.0738094|4.0|1.1461904|2.947778|36|4.1|white
Tilenus Pieros 2014|Pieros|2014|Bierzo|Tilenus|Mencía|Mencía|34.0|3.9679725|3.6760242|1.902306|3.2030616|503|4.2|white
Portal del Montsant Santbru 2018|Santbru|2018|Montsant|Portal del Montsant|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|19.72|3.4479482|4.2180495|1.7306521|3.3042662|1592|4.0|white
Terra Remota GG Garnatxa Negra 2020|GG Garnatxa Negra|2020|Empordà|Terra Remota|Grenache.|Grenache.|49.49|3.171381|4.3780475|2.2219048|3.1021428|88|4.1|white
Pittacum Aurea 2015|Aurea|2015|Bierzo|Pittacum|Mencía|Mencía|30.0|3.69278|3.7823808|1.7980603|3.0823963|1953|4.1|white
Oxer Wines Ahari 2021|Ahari|2021|Rioja|Oxer Wines|Tinto de Rioja|Tempranillo, Graciano, Garnacha|34.95|3.6840346|3.757183|1.5857443|3.454133|287|4.2|white
Prieto Pariente Confines Garnacha 2018|Confines Garnacha|2018|Castilla y León|Prieto Pariente|Grenache.|Grenache.|27.9|3.1771243|4.1921244|1.2922549|3.1219282|290|3.9|white
Goyo Garcia Viadero Finca el Peruco 2019|Finca el Peruco|2019|Ribera del Duero|Goyo Garcia Viadero|Tinto de Ribera del Duero|Tempranillo|32.7|3.9704611|3.8675497|1.8586252|3.664869|853|4.0|white
Goyo Garcia Viadero Finca Los Quemados 2021|Finca Los Quemados|2021|Ribera del Duero|Goyo Garcia Viadero|Tinto de Ribera del Duero|Tempranillo|27.35|3.642594|3.705736|1.9469815|3.5637438|650|4.1|white
El Celler d’en Marc Lalut Superior Tinto 2018|Lalut Superior Tinto|2018|Cataluña|El Celler d’en Marc|Cabernet Sauvignon|Cabernet Sauvignon|13.53|3.6059122|4.430584|1.510219|3.5135765|165|4.1|white
El Sacramento Tinto 2012|Tinto|2012|Rioja|El Sacramento|Tinto de Rioja|Tempranillo, Graciano, Garnacha|44.95|3.7764237|3.9618278|1.8045723|3.8707156|887|4.2|white
Chivite Navarra Reserva Coleccion 125 2019|Navarra Reserva Coleccion 125|2019|Navarra|Chivite|Tempranillo|Tempranillo|24.9|2.9826784|3.9823658|1.6379544|3.2407598|5987|3.9|white
Parajes del Valle Terraje Monastrell 2020|Terraje Monastrell|2020|Jumilla|Parajes del Valle|Monastrell|Monastrell|21.2|3.5452082|3.4860418|1.2754167|4.14|203|4.0|white
Celler Piñol L'Avi Arrufi 2019|L'Avi Arrufi|2019|Terra Alta|Celler Piñol|Tinto|Grenache., Tempranillo|19.32|3.1185093|3.9781904|1.8700749|3.1249876|1522|4.0|white
Bodegas Frontonio Garnacha 2019|Garnacha|2019|Valdejalón|Bodegas Frontonio|Grenache.|Grenache.|42.9|3.347728|3.9862564|1.851136|2.902496|440|4.1|white
César Márquez El Rapolao 2020|El Rapolao|2020|Bierzo|César Márquez|Mencía|Mencía|31.4|3.9550157|3.4917185|1.471161|3.1546595|224|4.1|white
Baigorri Finca La Canoca 2021|Finca La Canoca|2021|Rioja|Baigorri|Tinto de Rioja|Tempranillo, Graciano, Garnacha|21.6|3.7791336|4.0258923|1.6116718|4.3971357|311|4.0|white
Telmo Rodriguez Pegaso Granito 2020|Pegaso Granito|2020|Castilla y León|Telmo Rodriguez|Grenache.|Grenache.|39.91|3.120653|4.4600244|1.8417102|2.865976|1104|3.9|white
La Niña de Cuenca Ildania Bobal Indigena 2018|Ildania Bobal Indigena|2018|Manchuela|La Niña de Cuenca|Tinto|Grenache., Tempranillo|23.5|3.1425624|3.9301314|2.0088043|3.472431|247|4.2|white
Boldú Terros 2021|Terros|2021|Costers del Segre|Boldú|Tinto|Grenache., Tempranillo|12.35|3.2357142|3.4817462|2.442857|3.1515872|33|4.1|white
Rodrigo Mendez O Raio da Vella Tinto 2019|O Raio da Vella Tinto|2019|Rías Baixas|Rodrigo Mendez|Tinto|Grenache., Tempranillo|25.25|3.6444578|4.0795183|1.0|2.906024|33|4.1|white
Finca Bacara Hi 2018|Hi|2018|Jumilla|Finca Bacara|Monastrell|Monastrell|44.35|3.3875759|3.5876136|1.7121214|4.0739393|362|4.2|white
Finca Míllara Red 2018|Red|2018|Ribeira Sacra|Finca Míllara|Mencía|Mencía|20.04|3.7538412|3.4714286|1.3253016|2.9369524|341|4.0|white
Tarsus Ribera del Duero Reserva 2019|Ribera del Duero Reserva|2019|Ribera del Duero|Tarsus|Tinto de Ribera del Duero|Tempranillo|23.5|3.6786277|3.9791787|1.8922408|3.6661012|3541|3.9|white
Telmo Rodriguez Pegaso Barrancos de Pizarra 2020|Pegaso Barrancos de Pizarra|2020|Castilla y León|Telmo Rodriguez|Grenache.|Grenache.|36.89|3.2026918|4.5576005|1.7227418|2.861924|1350|3.9|white
Abad Tesín de la Campana Mencía 2015|Tesín de la Campana Mencía|2015|Bierzo|Abad|Mencía|Mencía|21.99|3.7790291|3.43233|1.3316505|3.3409705|144|4.0|white
Berarte Reserva 2018|Reserva|2018|Rioja|Berarte|Tinto de Rioja|Tempranillo, Graciano, Garnacha|17.9|3.24|3.9711215|1.1398131|3.8264484|32|4.1|white
Celler de Capçanes Mas Tortó Vinyes Velles Montsant 2019|Mas Tortó Vinyes Velles Montsant|2019|Montsant|Celler de Capçanes|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|28.85|3.5659623|4.1979494|1.8219244|3.4391482|524|4.0|white
Alonso del Yerro Paydos Toro 2017|Paydos Toro|2017|Toro|Alonso del Yerro|Tinto de Toro|Tempranillo|32.78|2.779659|4.3431835|1.5908699|3.411285|1018|4.0|white
Marqués de Griñon Syrah 2019|Syrah|2019|Dominio de Valdepusa|Marqués de Griñon|Syrah|Shiraz/Syrah|23.0|3.1103678|3.980877|1.7103323|3.634519|2419|4.1|white
Antigua Real Fábrica Tintilla 2019|Tintilla|2019|Málaga|Antigua Real Fábrica|Tinto|Grenache., Tempranillo|49.01|3.4507751|3.8136435|1.213566|3.0358138|31|4.1|white
Eulogio Pomares Penapedre 2020|Penapedre|2020|Galicia|Eulogio Pomares|Tinto|Grenache., Tempranillo|32.91|3.2396588|3.747301|1.8993484|3.2503517|265|4.0|white
Viñas del Vero Secastilla 2018|Secastilla|2018|Somontano|Viñas del Vero|Grenache.|Grenache.|28.9|3.219636|4.5708575|2.1754596|2.9595494|2070|4.0|white
Bodegas Cosme Palacio Cosme Palacio Vino de Laguardia 2019|Cosme Palacio Vino de Laguardia|2019|Rioja|Bodegas Cosme Palacio|Tinto de Rioja|Tempranillo, Graciano, Garnacha|15.9|3.3044286|3.2644284|2.7381427|3.270214|208|4.1|white
Arínzano La Casona de Arínzano 2018|La Casona de Arínzano|2018|Arínzano|Arínzano|Tinto|Grenache., Tempranillo|28.0|3.1152327|3.8772314|1.449506|2.9310453|789|4.0|white
Obalo La Encina Crianza 2019|La Encina Crianza|2019|Rioja|Obalo|Tinto de Rioja|Tempranillo, Graciano, Garnacha|11.58|3.4711668|3.5739672|2.093763|3.5052626|731|3.9|white
Edetària Selecció Tinto 2019|Selecció Tinto|2019|Terra Alta|Edetària|Tinto|Grenache., Tempranillo|23.5|3.1844454|3.8018932|1.7168285|3.1775217|1004|4.1|white
Antigua Real Fábrica Tintilla 2017|Tintilla|2017|Málaga|Antigua Real Fábrica|Tinto|Grenache., Tempranillo|49.01|3.4507751|3.8136435|1.213566|3.0358138|31|4.1|white
Gran Clos Negre 2019|Negre|2019|Priorato|Gran Clos|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|39.9|3.4855871|4.875225|1.7495974|3.4042075|2458|4.1|white
Azpilicueta Félix Azpilicueta Gran Reserva 2016|Félix Azpilicueta Gran Reserva|2016|Rioja|Azpilicueta|Tinto de Rioja|Tempranillo, Graciano, Garnacha|18.5|3.4137805|3.5503871|1.2886108|3.1485214|683|4.1|white
Viña Pomal Vinos Singulares Garnacha 2019|Vinos Singulares Garnacha|2019|Rioja|Viña Pomal|Tinto de Rioja|Tempranillo, Graciano, Garnacha|31.15|3.8143778|3.6880064|1.5362868|3.8863504|429|4.1|white
Habla No. 32 2021|No. 32|2021|Extremadura|Habla|Syrah|Shiraz/Syrah|25.78|3.0|4.0|1.0|4.0|39|4.1|white
Bodega Monastrell Valché Monastrell 2020|Valché Monastrell|2020|Bullas|Bodega Monastrell|Monastrell|Monastrell|30.9|3.7068086|3.5|1.0|4.534468|30|4.1|white
Gran Recosind Reserva Cabernet - Merlot 2016|Reserva Cabernet - Merlot|2016|Empordà|Gran Recosind|Tinto|Grenache., Tempranillo|15.88|2.7570329|3.813956|1.1712089|3.1703296|30|4.1|white
Miguel Merino Viñas Jóvenes 2021|Viñas Jóvenes|2021|Rioja|Miguel Merino|Tinto de Rioja|Tempranillo, Graciano, Garnacha|16.5|3.5116584|3.729435|1.7611978|3.5946975|1784|4.0|white
Lagravera La Pell Pedrisses 2020|La Pell Pedrisses|2020|Costers del Segre|Lagravera|Tinto|Grenache., Tempranillo|40.25|3.5518184|3.638182|1.730909|3.03|29|4.1|white
Astrales Ribera del Duero 2020|Ribera del Duero|2020|Ribera del Duero|Astrales|Tinto de Ribera del Duero|Tempranillo|31.35|3.6893446|3.9304833|1.9449638|3.5983522|7971|4.1|white
Murviedro La Casa de la Seda Bobal 2021|La Casa de la Seda Bobal|2021|Utiel-Requena|Murviedro|Tinto|Grenache., Tempranillo|18.8|2.9554193|3.8204224|1.8605407|3.0535762|1149|4.1|white
Lagravera La Pell Pedrisses 2019|La Pell Pedrisses|2019|Costers del Segre|Lagravera|Tinto|Grenache., Tempranillo|43.2|3.5518184|3.638182|1.730909|3.03|29|4.1|white
Parajes del Valle Terraje Monastrell 2021|Terraje Monastrell|2021|Jumilla|Parajes del Valle|Monastrell|Monastrell|11.89|3.5452082|3.4860418|1.2754167|4.14|203|4.0|white
Alceño Selección Edición Limitada 2018|Selección Edición Limitada|2018|Jumilla|Alceño|Tinto|Grenache., Tempranillo|15.6|3.032696|4.0153728|2.017935|3.2766922|147|4.1|white
Briego Adalid Reserva 2017|Adalid Reserva|2017|Ribera del Duero|Briego|Tinto de Ribera del Duero|Tempranillo|16.55|3.6520526|3.774373|1.5720097|3.4822896|1447|4.0|white
Bell Cros EL Camí 2020|EL Camí|2020|Montsant|Bell Cros|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|11.6|3.2240498|3.8427489|2.0699708|3.2790937|296|3.9|white
Forcada La Forcada Garnacha 2019|La Forcada Garnacha|2019|Rioja|Forcada|Tinto de Rioja|Tempranillo, Graciano, Garnacha|18.0|3.8859231|3.480423|1.3846539|3.9802692|113|4.1|white
Forcada La Forcada Garnacha 2020|La Forcada Garnacha|2020|Rioja|Forcada|Tinto de Rioja|Tempranillo, Graciano, Garnacha|18.0|3.8859231|3.480423|1.3846539|3.9802692|113|4.1|white
Elena Corzana Maturana 2021|Maturana|2021|Rioja|Elena Corzana|Tinto de Rioja|Tempranillo, Graciano, Garnacha|42.0|3.4895124|3.6431706|1.7292682|3.9826832|27|4.1|white
José Gil Parcela La Canoca Single Vineyard 2022|Parcela La Canoca Single Vineyard|2022|Rioja|José Gil|Tinto de Rioja|Tempranillo, Graciano, Garnacha|42.85|3.468557|3.3086598|2.1527836|3.4960823|27|4.1|white
Martí Fabra Masia Carreras Negre 2021|Masia Carreras Negre|2021|Empordà|Martí Fabra|Tinto|Grenache., Tempranillo|21.08|3.1191633|4.022689|1.9107304|3.1048524|1538|4.2|white
Bodegas Garcia de Lara La Cueva Colora Cencibel 2021|La Cueva Colora Cencibel|2021|Castilla|Bodegas Garcia de Lara|Tempranillo|Tempranillo|16.5|3.0821903|3.8094718|2.01146|3.0623534|465|4.0|white
Viñedos del Jorco El Jorco Cebreros 2017|El Jorco Cebreros|2017|Castilla y León|Viñedos del Jorco|Grenache.|Grenache.|20.96|3.1731513|3.7257257|1.4711542|2.9394073|236|3.9|white
Luzon Por Tí 2020|Por Tí|2020|Jumilla|Luzon|Tinto|Grenache., Tempranillo|25.5|3.0486677|4.1018643|2.2786205|3.15072|1949|4.2|white
Viñedos Hermanos Hernáiz Las Cenizas Tempranillo 2020|Las Cenizas Tempranillo|2020|Rioja Alta|Viñedos Hermanos Hernáiz|Tinto de Rioja|Tempranillo, Graciano, Garnacha|25.8|3.515988|3.9419267|1.612|3.5895786|899|4.2|white
Casa Gran del Siurana La Fredat Garnatxa Priorat 2020|La Fredat Garnatxa Priorat|2020|Priorato|Casa Gran del Siurana|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|23.95|3.3364668|4.256224|1.9323021|3.3049335|744|4.1|white
Finca Río Negro Cerro del Lobo Syrah 2020|Cerro del Lobo Syrah|2020|Castilla|Finca Río Negro|Syrah|Shiraz/Syrah|27.5|3.0895238|4.0990477|1.112381|3.4842856|302|4.2|white
Adega O Cabalin Viladequinta 2019|Viladequinta|2019|Valdeorras|Adega O Cabalin|Tinto|Grenache., Tempranillo|31.65|3.0|3.9704168|1.7079167|3.1991665|26|4.1|white
Pradorey Adaro 2022|Adaro|2022|Ribera del Duero|Pradorey|Tinto de Ribera del Duero|Tempranillo|17.95|3.5815809|3.9181452|2.1672134|3.4191716|4340|4.1|white
Coca i Fitó Samsara Priorat 2021|Samsara Priorat|2021|Priorato|Coca i Fitó|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|17.9|3.4276676|4.4607773|1.7864803|3.2948775|2387|4.0|white
César Márquez Pico Ferreira 2019|Pico Ferreira|2019|Bierzo|César Márquez|Mencía|Mencía|34.55|3.6113236|3.4498777|2.4304273|3.017108|225|4.0|white
Veronica Ortega ROC Mencia 2021|ROC Mencia|2021|Bierzo|Veronica Ortega|Mencía|Mencía|38.5|3.8858724|3.3603978|1.5639398|3.2677827|1315|4.0|white
Clos Figueras Font de la Figuera Tinto 2021|Font de la Figuera Tinto|2021|Priorato|Clos Figueras|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|29.58|3.5011425|4.700683|1.6369504|3.3347094|2945|4.0|white
Leyenda del Páramo El Músico 2014|El Músico|2014|Tierra de León|Leyenda del Páramo|Tinto|Grenache., Tempranillo|21.85|3.316634|3.504|1.8263903|2.8471463|241|3.9|white
Pago de Vallegarcía Petit Hipperia 2022|Petit Hipperia|2022|Castilla|Pago de Vallegarcía|Tinto|Grenache., Tempranillo|15.5|3.0933821|3.9632063|1.7565812|3.1116147|4888|4.0|white
Bodegas Valdemar Inspiracion Tinto 2020|Inspiracion Tinto|2020|Rioja|Bodegas Valdemar|Tinto de Rioja|Tempranillo, Graciano, Garnacha|11.95|3.3358154|3.213617|2.1182978|3.325319|56|4.0|white
Mas de les Pereres Nunci Negre 2016|Nunci Negre|2016|Priorato|Mas de les Pereres|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|26.8|3.4298642|4.6307163|1.7383827|3.2625682|856|4.2|white
Clos Galena Crossos 2020|Crossos|2020|Priorato|Clos Galena|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|15.75|3.4788153|4.6526914|1.423071|3.3598292|1150|4.0|white
Pago de Los Capellanes Joven Roble Tinto 2023|Joven Roble Tinto|2023|Ribera del Duero|Pago de Los Capellanes|Tinto de Ribera del Duero|Tempranillo|14.65|3.6799376|3.7223399|1.8070757|3.4286683|37120|4.0|white
Félix Solís The Guv’nor|The Guv’nor|N.V.|Valdepeñas|Félix Solís|Tempranillo|Tempranillo|4.99|2.5398982|4.330432|2.1770017|3.2120075|21549|4.0|white
Dominio do Bibei Lalama 2021|Lalama|2021|Ribeira Sacra|Dominio do Bibei|Mencía|Mencía|20.5|3.5712678|3.5157745|1.6855851|2.9157746|16128|4.0|white
Teso La Monja Almiréz 2022|Almiréz|2022|Toro|Teso La Monja|Tinto de Toro|Tempranillo|20.5|2.7463348|4.3603997|1.689049|3.4335227|15228|4.0|white
Bodegas La Horra Corimbo 2020|Corimbo|2020|Ribera del Duero|Bodegas La Horra|Tinto de Ribera del Duero|Tempranillo|21.9|3.6814275|3.9162376|1.7134789|3.5741017|13064|4.0|white
Ramón Bilbao Crianza Rioja 2019|Crianza Rioja|2019|Rioja|Ramón Bilbao|Tinto de Rioja|Tempranillo, Graciano, Garnacha|5.2|3.5780525|3.74877|1.7675146|3.6241848|109649|3.9|white
Juan Gil Jumilla Silver Label 2019|Jumilla Silver Label|2019|Jumilla|Juan Gil|Monastrell|Monastrell|26.5|3.4217918|3.6951761|1.9140761|3.9967346|43145|4.0|white
Terra Linda Syrah 2023|Syrah|2023|La Mancha|Terra Linda|Syrah|Shiraz/Syrah|8.6|2.9342115|3.9869204|2.3043723|3.467151|7530|4.0|white
Juan Gil Jumilla Silver Label 2020|Jumilla Silver Label|2020|Jumilla|Juan Gil|Monastrell|Monastrell|26.2|3.4217918|3.6951761|1.9140761|3.9967346|43145|4.0|white
Quinta Sardonia QS2 2021|QS2|2021|Castilla y León|Quinta Sardonia|Tinto|Grenache., Tempranillo|21.7|2.9985046|4.0937605|1.7292376|3.3613977|5683|4.0|white
El Vínculo Crianza 2005|Crianza|2005|La Mancha|El Vínculo|Tempranillo|Tempranillo|16.0|3.0545769|3.9416199|1.9893326|3.4118664|5265|4.0|white
4 Kilos Vinícola 4 Kilos 2022|4 Kilos|2022|Mallorca|4 Kilos Vinícola|Tinto|Grenache., Tempranillo|33.25|3.15791|3.4060426|1.7363362|2.8404293|4819|4.0|white
Bodegas Faustino I Gran Reserva 2011|I Gran Reserva|2011|Rioja|Bodegas Faustino|Tinto de Rioja|Tempranillo, Graciano, Garnacha|18.88|3.6834888|3.77831|1.6302667|3.6210527|93496|4.1|white
Montecillo Rioja Gran Reserva 2011|Rioja Gran Reserva|2011|Rioja|Montecillo|Tinto de Rioja|Tempranillo, Graciano, Garnacha|18.39|3.7469943|3.8539383|1.58894|3.6896572|29508|3.9|white
Enate Reserva Cabernet Sauvignon 2018|Reserva Cabernet Sauvignon|2018|Somontano|Enate|Cabernet Sauvignon|Cabernet Sauvignon|16.25|3.5190368|4.7132106|1.8311559|3.624279|3986|4.0|white
Epifanio Rivera Erial Tinto Fino 2022|Erial Tinto Fino|2022|Ribera del Duero|Epifanio Rivera|Tinto de Ribera del Duero|Tempranillo|12.95|3.7237232|3.7933817|1.6511834|3.4086103|3957|4.0|white
Beronia Rioja Reserva 2018|Rioja Reserva|2018|Rioja|Beronia|Tinto de Rioja|Tempranillo, Graciano, Garnacha|13.4|3.7031503|3.901657|1.6432794|3.7122126|57198|4.0|white
Condado de Haza 20 Aldeas 2018|20 Aldeas|2018|Castilla y León|Condado de Haza|Tempranillo|Tempranillo|13.99|2.706753|4.349838|1.8337497|3.7087126|4522|4.0|white
Luis Cañas Crianza 2018|Crianza|2018|Rioja|Luis Cañas|Tinto de Rioja|Tempranillo, Graciano, Garnacha|23.65|3.6381936|3.6823852|1.7102014|3.6373816|44437|3.8|white
Emilio Moro Finca Resalso 2022|Finca Resalso|2022|Ribera del Duero|Emilio Moro|Tinto de Ribera del Duero|Tempranillo|9.6|3.673619|3.7333064|1.868503|3.419807|51337|3.8|white
Enrique Mendoza Estrecho Monastrell 2020|Estrecho Monastrell|2020|Alicante|Enrique Mendoza|Monastrell|Monastrell|20.51|3.5624664|3.4912658|1.6118804|3.9972675|3420|4.0|white
Cune (CVNE) Gran Reserva 2016|Gran Reserva|2016|Rioja|Cune (CVNE)|Tinto de Rioja|Tempranillo, Graciano, Garnacha|18.45|3.691465|3.8658676|1.5954998|3.6433403|23045|4.0|white
Murviedro Sericis Cepas Viejas Bobal 2020|Sericis Cepas Viejas Bobal|2020|Utiel-Requena|Murviedro|Tinto|Grenache., Tempranillo|10.5|3.1407585|3.4430737|1.92493|3.0053344|2814|4.0|white
Habla Silencio 2020|Silencio|2020|Extremadura|Habla|Tinto|Grenache., Tempranillo|24.15|3.0912898|3.8149672|1.8436712|3.1276953|32044|3.9|white
Tomàs Cusiné Geol 2019|Geol|2019|Costers del Segre|Tomàs Cusiné|Tinto|Grenache., Tempranillo|22.9|3.0975964|4.001233|1.7818894|2.9045367|2618|4.0|white
La Vizcaína El Rapolao (Lomas de Valtuille) 2022|El Rapolao (Lomas de Valtuille)|2022|Bierzo|La Vizcaína|Mencía|Mencía|21.9|3.8821132|3.3924277|1.5930413|3.0856736|2589|4.0|white
Muga Crianza 2018|Crianza|2018|Rioja|Muga|Tinto de Rioja|Tempranillo, Graciano, Garnacha|11.6|3.718361|3.8569949|1.6772336|3.7564383|36301|3.9|white
Palacios Remondo La Montesa 2019|La Montesa|2019|Rioja|Palacios Remondo|Tinto de Rioja|Tempranillo, Graciano, Garnacha|24.2|3.62136|3.574845|1.7578285|3.5117834|36908|3.9|white
Bodegas Asenjo & Manso Silvanus Crianza 2020|Silvanus Crianza|2020|Ribera del Duero|Bodegas Asenjo & Manso|Tinto de Ribera del Duero|Tempranillo|17.9|3.4637995|3.9284463|1.829845|3.3944025|2456|4.0|white
Murua VS Murua 2021|VS Murua|2021|Rioja|Murua|Tinto de Rioja|Tempranillo, Graciano, Garnacha|15.6|3.69048|3.9091382|1.7041427|3.6712067|2450|4.0|white
Finca Sandoval Manchuela 2022|Manchuela|2022|Manchuela|Finca Sandoval|Syrah|Shiraz/Syrah|28.05|3.0337636|3.8517942|1.8961335|3.20782|2450|4.0|white
Lan Reserva Rioja 2016|Reserva Rioja|2016|Rioja|Lan|Tinto de Rioja|Tempranillo, Graciano, Garnacha|14.95|3.689661|3.8429425|1.6054567|3.688791|32634|3.9|white
