vintage_name|wine_name|year|region|bodega|varietal_name|grape_varieties|price|acidity|intensity|sweetness|tannin|wine_ratings_count|wine_ratings_average|red/white
Canals Canals Onna Xarel-lo Ecològic 2023|Onna Xarel-lo Ecològic|2023|Penedès|Canals Canals|White|Xarel-lo|8.95|3.3|2.79|1.0||568|3.8|w
Fusta Nova Blanco 2023|Blanco|2023|Valencia|Fusta Nova|White|Moscatel, Blend|6.5|2.4877777|2.6088889|2.1983333||567|3.8|w
Castillo de Maetierra Libalis Frizz 5.5|Libalis Frizz 5.5|2023|Valles de Sadacia|Castillo de Maetierra|White|Moscatel|6.6|2.9193106|2.9503448|1.9248276||562|3.8|w
Bodegas Binifadet Blanc 2023|Blanc|2023|Isla de Menorca|Bodegas Binifadet|Chardonnay|Chardonnay|15.9|3.4037037|3.0|1.0532408||555|3.8|w
Mas d'en Blei Clos Martina 2017|Clos Martina|2017|Priorat|Mas d'en Blei|White|Garnacha Blanca, Pedro Ximénez, Pansal|16.15|3.122534|4.0600905|1.8347061||539|3.8|w
Pinord Rías Baixas Albariño Pazo Rosqueira 2023|Rías Baixas Albariño Pazo Rosqueira|2023|Rías Baixas|Pinord|Albariño|Albariño|11.85|3.409447|1.6824778|1.8027213||538|3.8|w
Mar de Envero Blanco Lias 2022|Blanco Lias|2022|Rías Baixas|Mar de Envero|Albariño|Albariño|15.0|3.3576708|1.7761966|1.4355983||537|3.8|w
Santiago Jordi Atuna Chardonnay 2022|Atuna Chardonnay|2022|Somontano|Santiago Jordi|Chardonnay|Chardonnay|9.45|3.2775002|3.321795|1.8203205||525|3.8|w
U MES U La Descarada Vi Blanc 2023|La Descarada Vi Blanc|2023|Penedès|U MES U|White|Sauvignon Blanc, Moscatel, Gewürztraminer|10.8|3.3608696|2.8360868|1.6834784||518|3.8|w
Bodegas Gratias Sol Tardana 2022|Sol Tardana|2022|Manchuela|Bodegas Gratias|White|Tardana|12.5|3.0|3.0|1.0||511|3.8|w
Mas Llunes Àuria 2023|Àuria|2023|Empordà|Mas Llunes|White|Moscatel|10.32|3.0|3.0|1.4158334||509|3.8|w
El Lomo Listán Blanco 2023|Listán Blanco|2023|Tacoronte-Acentejo|El Lomo|White|Listan Blanco|13.95|4.4008427|2.0333333|1.826337||501|3.8|w
Vilerma Blanco 2023|Blanco|2023|Ribeiro|Vilerma|White|Treixadura, Godello, Albariño, Lado, Loureira Blanca|15.0|2.9341025|3.0|1.1671795||499|3.8|w
Viña Nora Albariño 2021|Albariño|2021|Rías Baixas|Viña Nora|Albariño|Albariño|11.25|3.568726|1.5656806|1.5318757||4688|3.7|w
Cosmic Gratitud Sauvignon Blanc 2023|Gratitud Sauvignon Blanc|2023|Penedès|Cosmic|Sauvignon Blanc|Sauvignon Blanc|16.86|3.9214492|3.0151448|1.4616666||485|3.8|w
Wineissocial Captura de Luz Albariño 2022|Captura de Luz Albariño|2022|Rías Baixas|Wineissocial|Albariño|Albariño|11.9|3.7231674|2.0495248|1.4358145||470|3.8|w
Wineissocial Captura de Luz Albariño 2023|Captura de Luz Albariño|2023|Rías Baixas|Wineissocial|Albariño|Albariño|11.95|3.7231674|2.0495248|1.4358145||470|3.8|w
Victoria Ordoñez La Ola del Melillero Blanco 2021|La Ola del Melillero Blanco|2021|Rueda|Victoria Ordoñez|White|Pedro Ximénez, Moscatel|14.5|3.0109475|2.3223684|2.376579||470|3.8|w
Quinta do Sil Godello 2022|Godello|2022|Valdeorras|Quinta do Sil|Godello|Godello|13.95|3.5348837|3.0388372|1.9302325||467|3.8|w
Armero i Adrover Km.1 Prensal Blanc 2023|Km.1 Prensal Blanc|2023|Mallorca|Armero i Adrover|White|Prensal Blanco|12.5|3.378806|3.0|1.1513432||467|3.8|w
Quinta do Sil Godello 2023|Godello|2023|Valdeorras|Quinta do Sil|Godello|Godello|12.9|3.5348837|3.0388372|1.9302325||467|3.8|w
Tentenublo Rioja Blanco 2022|Rioja Blanco|2022|Rioja|Tentenublo|Rioja White|Viura|14.3|3.3244357|4.259119|1.8394747||445|3.8|w
Domènech.Vidal Freyé Parellada - Muscat 2023|Freyé Parellada - Muscat|2023|Penedès|Domènech.Vidal|White|Parellada, Muscat|7.3|2.857895|2.7157893|1.2368422||438|3.8|w
Domènech.Vidal Freyé Parellada - Muscat 2022|Freyé Parellada - Muscat|2022|Penedès|Domènech.Vidal|White|Parellada, Muscat|8.89|2.857895|2.7157893|1.2368422||438|3.8|w
El Grifo Lias 2022|Lias|2022|Lanzarote|El Grifo|White|Malvasía|22.0|4.320471|2.249424|2.1536722||437|3.8|w
Terramoll Savina Blanco 2022|Savina Blanco|2022|Formentera|Terramoll|White|Viognier, Garnacha Blanca, Malvasía, Moscatel|26.4|3.0|2.8084507|1.4774648||427|3.8|w
El Lagar de Isilla Verdejo 2023|Verdejo|2023|Rueda|El Lagar de Isilla|Verdejo|Verdejo|8.2|3.5528488|2.0807123|2.2996013||424|3.8|w
Hnos. del Villar Oro de Castilla Sauvignon Blanc 2023|Oro de Castilla Sauvignon Blanc|2023|Rueda|Hnos. del Villar|Sauvignon Blanc|Sauvignon Blanc|6.99|4.06224|2.9574|1.0676799||421|3.8|w
Bodegas Quinta de Aves Sauvignon Blanc - Moscatel GM 2022|Sauvignon Blanc - Moscatel GM|2022|Castilla|Bodegas Quinta de Aves|White|Sauvignon Blanc, Moscatel|7.98|3.3170211|3.3085105|1.187234||420|3.8|w
Corcovo - Megía e Hijos Verdejo 2023|Verdejo|2023|Valdepeñas|Corcovo - Megía e Hijos|Verdejo|Verdejo|7.08|2.9781668|2.4358544|2.3709586||418|3.8|w
Vinessens - Casa Balaguer Benimaquia Tinajas 2021|Benimaquia Tinajas|2021|Alicante|Vinessens - Casa Balaguer|White|Moscatel|29.0|3.2599998|3.4550004|1.0||409|3.8|w
Vinessens - Casa Balaguer Benimaquia Tinajas 2020|Benimaquia Tinajas|2020|Alicante|Vinessens - Casa Balaguer|White|Moscatel|24.48|3.2599998|3.4550004|1.0||409|3.8|w
Terroir Sense Fronteres Brisat de Montsant 2022|Brisat de Montsant|2022|Montsant|Terroir Sense Fronteres|White|Garnacha Blanca|21.8|3.3717647|3.2199998|1.0||399|3.8|w
Menade Nosso Verdejo 2021|Nosso Verdejo|2021|Castilla y León|Menade|Verdejo|Verdejo|22.36|3.199502|2.4976325|2.3789618||3971|3.9|w
Enate Gewürztraminer 2021|Gewürztraminer|2021|Somontano|Enate|White|Gewürztraminer|12.35|2.8440845|3.2268543|1.4454459||3662|3.8|w
Cosmic Valentia Carinyena Blanca 2023|Valentia Carinyena Blanca|2023|Valencia|Cosmic|White|Cariñena Blanca|22.32|3.1379998|3.438|1.0||384|3.8|w
Bodega Otazu Otazu Chardonnay 2020|Otazu Chardonnay|2020|Otazu|Bodega Otazu|Chardonnay|Chardonnay|25.0|3.3004045|3.0724165|1.2978936||3419|3.8|w
Viñas del Vero El Ariño Gewürztraminer Somontano 2022|El Ariño Gewürztraminer Somontano|2022|Somontano|Viñas del Vero|White|Gewürztraminer|13.45|3.0|3.0|1.0||380|3.8|w
Arrayán Albillo Real 2022|Albillo Real|2022|Méntrida|Arrayán|White|Albillo Real|15.75|3.0|3.0|1.0||380|3.8|w
Viñas del Vero El Ariño Gewürztraminer Somontano 2023|El Ariño Gewürztraminer Somontano|2023|Somontano|Viñas del Vero|White|Gewürztraminer|11.0|3.0|3.0|1.0||380|3.8|w
Arrayán Albillo Real 2021|Albillo Real|2021|Méntrida|Arrayán|White|Albillo Real|15.9|3.0|3.0|1.0||380|3.8|w
La Poda Godello 2023|Godello|2023|Valdeorras|La Poda|Godello|Godello|11.3|4.0|3.0|1.0||365|3.8|w
OM Oliver Moragues OM Blanc 2023|OM Blanc|2023|Mallorca|OM Oliver Moragues|White|Viognier, Prensal Blanc, Giró Ros|18.5|3.0375|3.4875|1.6625||363|3.8|w
Estancia Piedra Verdejo 2022|Verdejo|2022|Rueda|Estancia Piedra|Verdejo|Verdejo|8.1|3.4002573|2.3979676|2.2635636||362|3.8|w
Vetus Flor de Vetus Verdejo 2022|Flor de Vetus Verdejo|2022|Rueda|Vetus|Verdejo|Verdejo|7.95|3.364997|2.2377896|2.222392||5875|3.8|w
Portal del Montsant Santbru Blanc 2019|Santbru Blanc|2019|Montsant|Portal del Montsant|Grenache Blanc|Grenache Blanc|19.45|3.1868474|3.6981015|2.4092202||356|3.8|w
Portal del Montsant Santbru Blanc 2020|Santbru Blanc|2020|Montsant|Portal del Montsant|Grenache Blanc|Grenache Blanc|20.95|3.1868474|3.6981015|2.4092202||356|3.8|w
Beronia Rueda Verdejo 2022|Rueda Verdejo|2022|Rueda|Beronia|Verdejo|Verdejo|7.95|3.3864207|2.2699664|2.1522162||5365|3.6|w
Mas Blanch I Jove Saó Blanc 2022|Saó Blanc|2022|Costers del Segre|Mas Blanch I Jove|White|Macabeo, Garnacha Blanca|12.1|2.96|3.2333333|1.2533333||347|3.8|w
Mas Blanch I Jove Saó Blanc 2021|Saó Blanc|2021|Costers del Segre|Mas Blanch I Jove|White|Macabeo, Garnacha Blanca|12.93|2.96|3.2333333|1.2533333||347|3.8|w
La Val Orballo Rías Baixas Albariño 2022|Orballo Rías Baixas Albariño|2022|Rías Baixas|La Val|Albariño|Albariño|13.75|3.640019|1.5778867|1.5275776||6278|3.7|w
Pateiro Vinos de Guarda Saramusa Treixadura 2023|Saramusa Treixadura|2023|Ribeiro|Pateiro Vinos de Guarda|White|Treixadura|11.6|3.4067743|2.6677418|1.4258064||341|3.8|w
U MES U Anais Xarel-lo 2023|Anais Xarel-lo|2023|Penedès|U MES U|White|Xarel-lo|7.85|3.0|2.9538274|1.0||336|3.8|w
Pascona Lo Noi del Sac Blanc de Noirs 2022|Lo Noi del Sac Blanc de Noirs|2022|Montsant|Pascona|White|Merlot|13.1|3.0|3.0|1.0||335|3.8|w
Palomo Cojo Verdejo 2020|Verdejo|2020|Rueda|Palomo Cojo|Verdejo|Verdejo|13.05|3.1711197|2.3593783|2.4489064||4010|3.7|w
Ramón Bilbao Edición Limitada Lías Verdejo 2020|Edición Limitada Lías Verdejo|2020|Rueda|Ramón Bilbao|Verdejo|Verdejo|13.95|3.3067641|2.5116959|2.0817153||321|3.8|w
Enrique Mendoza Chardonnay Fermentado en Barrica Alicante 2020|Chardonnay Fermentado en Barrica Alicante|2020|Alicante|Enrique Mendoza|Chardonnay|Chardonnay|11.55|3.3095722|3.4027274|1.9679142||320|3.8|w
Enrique Mendoza Chardonnay Fermentado en Barrica Alicante 2022|Chardonnay Fermentado en Barrica Alicante|2022|Alicante|Enrique Mendoza|Chardonnay|Chardonnay|11.35|3.3095722|3.4027274|1.9679142||320|3.8|w
Equilibrio Sauvignon Blanc 2022|Sauvignon Blanc|2022|Jumilla|Equilibrio|Sauvignon Blanc|Sauvignon Blanc|6.5|3.994379|2.716923|1.6165088||318|3.8|w
Cuatro Rayas Cuarenta Vendimias Verdejo 2021|Cuarenta Vendimias Verdejo|2021|Rueda|Cuatro Rayas|Verdejo|Verdejo|6.95|3.2880738|2.324479|2.0483398||3457|3.8|w
Viñas del Vero Chardonnay Somontano 2022|Chardonnay Somontano|2022|Somontano|Viñas del Vero|Chardonnay|Chardonnay|8.95|3.2146156|3.0530767|1.605784||1978|3.7|w
Castillo de Monjardin Chardonnay 2023|Chardonnay|2023|Navarra|Castillo de Monjardin|Chardonnay|Chardonnay|7.19|3.1963181|3.0162728|1.4742727||307|3.8|w
Shaya Blanco 2020|Blanco|2020|Rueda|Shaya|Verdejo|Verdejo|9.28|3.312093|2.2294154|2.2469943||4467|3.7|w
Tampesta Maneki Albarín Blanco 2022|Maneki Albarín Blanco|2022|Tierra de León|Tampesta|White|Albarín Blanco|8.55|3.469067|2.303382|1.9760642||301|3.8|w
Tampesta Maneki Albarín Blanco 2020|Maneki Albarín Blanco|2020|Tierra de León|Tampesta|White|Albarín Blanco|8.15|3.469067|2.303382|1.9760642||301|3.8|w
Masia Serra Ctònia 2023|Ctònia|2023|Empordà|Masia Serra|Grenache Blanc|Grenache Blanc|24.4|3.3295145|3.0|1.9596117||299|3.8|w
Vidauba Picot B Blanc 2022|Picot B Blanc|2022|Plà i Llevant|Vidauba|White|Chardonnay, Premsal|14.3|3.0|3.0|1.0||298|3.8|w
Marqués de Riscal Finca Montico Gran Vino de Rueda 2019|Finca Montico Gran Vino de Rueda|2019|Rueda|Marqués de Riscal|Verdejo|Verdejo|48.3|3.4521286|2.3145068|2.2481763||3297|3.8|w
Edra Blancoluz 2019|Blancoluz|2019|Ribera del Gállego-Cinco Villas|Edra|White|Viognier|13.0|3.0|3.0|1.0||294|3.8|w
La Cuadrada Verdejo 2021|Verdejo|2021|Rueda|La Cuadrada|Verdejo|Verdejo|7.55|3.2408133|2.3906937|2.1499045||293|3.8|w
Castro Ventosa El Castro de Valtuille Godello 2022|El Castro de Valtuille Godello|2022|Bierzo|Castro Ventosa|White|Godello|15.95|3.62|3.2042553|1.8829787||283|3.8|w
Castro Ventosa El Castro de Valtuille Godello 2018|El Castro de Valtuille Godello|2018|Bierzo|Castro Ventosa|White|Godello|45.0|3.62|3.2042553|1.8829787||283|3.8|w
Canopy Loco 2022|Loco|2022|Méntrida|Canopy|White|Garnacha Blanca|24.5|3.0414493|3.0414493|1.202029||280|3.8|w
Casa Rojo La Gabacha Sauvignon Blanc 2021|La Gabacha Sauvignon Blanc|2021|Rueda|Casa Rojo|Sauvignon Blanc|Sauvignon Blanc|8.45|4.069456|3.056336|1.3735224||970|3.8|w
Quinta de Couselo Barbuntín Albariño 2019|Barbuntín Albariño|2019|Rías Baixas|Quinta de Couselo|Albariño|Albariño|8.51|3.689506|1.8546894|1.6663646||1895|3.8|w
Pazo Cilleiro Albariño 2022|Albariño|2022|Rías Baixas|Pazo Cilleiro|Albariño|Albariño|10.25|3.7775998|1.6944343|1.5714912||3706|3.7|w
Campillo Fermentado en Barrica Blanco 2021|Fermentado en Barrica Blanco|2021|Rioja|Campillo|Rioja White|Viura|8.1|3.2663321|4.2026424|1.8709068||2062|3.8|w
Shaya Blanco 2018|Blanco|2018|Rueda|Shaya|Verdejo|Verdejo|10.99|3.312093|2.2294154|2.2469943||4467|3.7|w
Antonio Nadal Pedalier Blanco Albariño 2022|Pedalier Blanco Albariño|2022|Rías Baixas|Antonio Nadal|Albariño|Albariño|15.0|3.7680125|1.7621739|1.7090682||269|3.8|w
Finca Río Negro Gewürztraminer 2020|Gewürztraminer|2020|Castilla|Finca Río Negro|White|Gewürztraminer|14.83|2.9687977|3.351349|1.2327859||1803|3.9|w
Campillo Fermentado en Barrica Blanco 2022|Fermentado en Barrica Blanco|2022|Rioja|Campillo|Rioja White|Viura|8.95|3.2663321|4.2026424|1.8709068||2062|3.8|w
Rejadorada Verdejo 2023|Verdejo|2023|Rueda|Rejadorada|Verdejo|Verdejo|7.5|3.1507816|2.3673854|2.5620487||262|3.8|w
Palacio de Bornos Verdejo 2022|Verdejo|2022|Rueda|Palacio de Bornos|Verdejo|Verdejo|5.99|3.411083|2.2182586|2.248025||6085|3.6|w
Estones Vine Blanco 2020|Vine Blanco|2020|Terra Alta|Estones|White|Garnacha Blanca|13.25|3.0|3.0|1.0||256|3.8|w
Can Bas D'Origen P5 Muscat de Gra Petit 2022|D'Origen P5 Muscat de Gra Petit|2022|Penedès|Can Bas|White|Muscat|17.0|3.5587354|2.658161|1.5539081||253|3.8|w
Pago Aylés Immortalis Albariño 2023|Immortalis Albariño|2023|Aragón|Pago Aylés|Albariño|Albariño|12.4|3.6664286|1.6113026|1.6970167||252|3.8|w
Valdesil Montenovo Godello 2019|Montenovo Godello|2019|Valdeorras|Valdesil|Godello|Godello|10.41|4.0|3.0117912|1.3879104||2698|3.7|w
Inurrieta Orchidea Sauvignon Blanc 2021|Orchidea Sauvignon Blanc|2021|Navarra|Inurrieta|Sauvignon Blanc|Sauvignon Blanc|7.78|4.020677|2.864314|1.3794732||3530|3.7|w
Vinyes Singulars Xarel-lo 2021|Xarel-lo|2021|Catalunya|Vinyes Singulars|White|Xarel-lo|17.36|3.0|3.0|1.0||243|3.8|w
Jean Leon Chardonnay Penedès Vinya Gigi 2017|Chardonnay Penedès Vinya Gigi|2017|Penedès|Jean Leon|Chardonnay|Chardonnay|21.4|3.2273505|3.1754112|1.59729||2721|3.8|w
Palomo Cojo Verdejo 2022|Verdejo|2022|Rueda|Palomo Cojo|Verdejo|Verdejo|14.5|3.1711197|2.3593783|2.4489064||4010|3.7|w
Cueva del Chamán Blanco Sauvignon Blanc 2023|Blanco Sauvignon Blanc|2023|Almansa|Cueva del Chamán|Sauvignon Blanc|Sauvignon Blanc|7.48|3.63478|3.28761|1.1239622||235|3.8|w
Fabregas Familia Garnacha Blanca 2021|Familia Garnacha Blanca|2021|Somontano|Fabregas|White|Garnacha Blanca|12.0|3.0|3.0|1.0||227|3.8|w
Barbadillo Mirabrás 2019|Mirabrás|2019|Cádiz|Barbadillo|White|Palomino|16.95|3.0918918|3.1711712|1.5945946||1153|3.8|w
Huerta de Albala Barbazul Blanco 2021|Barbazul Blanco|2021|Cádiz|Huerta de Albala|Chardonnay|Chardonnay|8.5|3.347814|3.1029992|1.3639385||1574|3.7|w
Cuatro Rayas Cuarenta Vendimias Cuvée Verdejo 2021|Cuarenta Vendimias Cuvée Verdejo|2021|Rueda|Cuatro Rayas|Verdejo|Verdejo|17.3|3.2889338|2.5844119|2.5719485||226|3.8|w
Vinos del Paseante La Charla Verdejo 2020|La Charla Verdejo|2020|Rueda|Vinos del Paseante|White|Verdejo|7.9|3.36347|2.3994124|2.3965857||1919|3.7|w
Tampesta Albarín Blanco 2022|Albarín Blanco|2022|Tierra de León|Tampesta|White|Albarín Blanco|8.25|3.445643|2.6792858|2.1664288||225|3.8|w
Ca N'Estruc Bi Xarel-lo 2019|Bi Xarel-lo|2019|Catalunya|Ca N'Estruc|White|Xarel-lo|22.4|3.0|3.0|1.0||225|3.8|w
Bell Cros La Figaflor White 2023|La Figaflor White|2023|Tarragona|Bell Cros|Grenache Blanc|Grenache Blanc|11.6|3.33|2.9233143|2.203543||224|3.8|w
Jean Leon Chardonnay Penedès 3055 2022|Chardonnay Penedès 3055|2022|Penedès|Jean Leon|Chardonnay|Chardonnay|11.5|3.3535979|3.0153098|1.5314552||5828|3.7|w
J. Fernando Verdejo 2022|Verdejo|2022|Rueda|J. Fernando|Verdejo|Verdejo|11.01|3.2661588|2.7420998|2.2321782||1522|3.7|w
Remírez de Ganuza Rioja Erre Punto Blanco 2012|Rioja Erre Punto Blanco|2012|Rioja|Remírez de Ganuza|Rioja White|Viura|48.4|3.4026897|4.335724|1.7547586||857|3.8|w
Álvarez y Díez Mantel Blanco Sauvignon 2020|Mantel Blanco Sauvignon|2020|Rueda|Álvarez y Díez|Sauvignon Blanc|Sauvignon Blanc|9.0|3.912051|3.2202418|1.5237962||1555|3.8|w
Alta Alella Pansa Blanca 2021|Pansa Blanca|2021|Alella|Alta Alella|White|Pansa Blanca|8.95|3.289119|2.8591192|1.1912954||1524|3.7|w
Bodegas Félix Lorenzo Cachazo Carrasviñas Dorado Pozaldez 2021|Carrasviñas Dorado Pozaldez|2021|Rueda|Bodegas Félix Lorenzo Cachazo|White|Verdejo, Palomino|18.6|3.0|3.5181985|1.621802||211|3.8|w
Marqués de la Concordia Vega de La Reina Verdejo 2022|Vega de La Reina Verdejo|2022|Rueda|Marqués de la Concordia|Verdejo|Verdejo|7.15|3.4348028|2.3093176|2.1308565||5609|3.8|w
Enate Gewürztraminer 2022|Gewürztraminer|2022|Somontano|Enate|White|Gewürztraminer|12.12|2.8440845|3.2268543|1.4454459||3662|3.8|w
Laventura Malvasia 2022|Malvasia|2022|Rioja|Laventura|Rioja White|Malvasía|19.5|3.0157945|4.4634266|1.8630841||207|3.8|w
La Casa de Monroy	 Malvar 2021|Malvar|2021|Madrid|La Casa de Monroy	|White|Malvar|9.0|3.0|3.0|1.0||203|3.8|w
Raventos d'Alella Galactica 2018|Galactica|2018|Alella|Raventos d'Alella|White|Pansa Blanca|18.2|3.275|2.8600001|1.0||202|3.8|w
Raventos d'Alella Galactica 2016|Galactica|2016|Alella|Raventos d'Alella|White|Pansa Blanca|13.6|3.275|2.8600001|1.0||202|3.8|w
Pujol Cargol El Missatger Selecció Blanc 2022|El Missatger Selecció Blanc|2022|Empordà|Pujol Cargol|White|Garnacha Roja, Macabeo|11.6|3.0521276|3.2721279|1.4278723||197|3.8|w
Cuatro Rayas Descomunal Verdejo 2022|Descomunal Verdejo|2022|Rueda|Cuatro Rayas|Verdejo|Verdejo|4.65|3.4018006|2.1316514|2.1550407||2013|3.6|w
Aldeya Serendipia Blanco 2022|Serendipia Blanco|2022|Cariñena|Aldeya|Chardonnay|Chardonnay|12.75|3.3036628|3.0165114|1.4466279||196|3.8|w
Joan Sardà Sotavent Xarel-lo 2022|Sotavent Xarel-lo|2022|Penedès|Joan Sardà|White|Xarel-lo|10.04|3.0|3.0|1.0||195|3.8|w
Celler del Roure Cullerot 2022|Cullerot|2022|Valencia|Celler del Roure|White|Macabeo, Pedro Ximénez, Chardonnay, Malvasía, Merseguera, Verdil|11.5|3.4208512|2.8035867|1.8108207||3352|3.8|w
Juvé & Camps Gregal d'Espiells 2022|Gregal d'Espiells|2022|Penedès|Juvé & Camps|White|Moscatel, Gewürztraminer|10.45|2.9319909|3.3324885|1.8206787||2654|3.7|w
Cinema Verdejo on Lías 2022|Verdejo on Lías|2022|Rueda|Cinema|Verdejo|Verdejo|8.05|3.618125|2.89|2.180486||187|3.8|w
Finca Montepedroso Rueda Verdejo 2022|Rueda Verdejo|2022|Rueda|Finca Montepedroso|Verdejo|Verdejo|8.55|3.4156244|2.2972639|2.2067773||3058|3.7|w
Cosmic Via X Fora Blanc 2021|Via X Fora Blanc|2021|Empordà|Cosmic|White|Macabeo|17.86|3.0|3.0|1.0||184|3.8|w
Cosmic Via X Fora Blanc 2022|Via X Fora Blanc|2022|Empordà|Cosmic|White|Macabeo|16.4|3.0|3.0|1.0||184|3.8|w
Oriol Artigas La Canya Mas Pellisser 2022|La Canya Mas Pellisser|2022|Vino de España|Oriol Artigas|White|Pansa Blanca, Godello, Garnacha Blanca, Picapoll|15.9|3.0|3.0|1.145||184|3.8|w
Pujol Cargol El Missatger Blanco 2023|El Missatger Blanco|2023|Empordà|Pujol Cargol|White|Macabeo, Garnacha Blanca|9.99|3.0|3.0|1.0||183|3.8|w
Clea Verdejo 2021|Verdejo|2021|Rueda|Clea|Verdejo|Verdejo|6.8|3.4809554|2.1552866|2.2882802||182|3.8|w
Casar de Burbia Casar Godello Fermentado En Barrica 2021|Casar Godello Fermentado En Barrica|2021|Bierzo|Casar de Burbia|White|Godello|24.1|3.0|3.0|1.0||182|3.8|w
Bodegas Cosme Palacio Cosme Palacio Crianza Vendimia Seleccionada 2019|Cosme Palacio Crianza Vendimia Seleccionada|2019|Rioja|Bodegas Cosme Palacio|Rioja White|Viura|16.9|3.1585624|4.005563|2.057625||180|3.8|w
Tomàs Cusiné Auzells 2021|Auzells|2021|Costers del Segre|Tomàs Cusiné|White|Macabeo, Riesling, Sauvignon Blanc, Albariño, Chardonnay|10.77|3.3026211|3.1489809|1.4033496||2576|3.7|w
Bodegas Cosme Palacio Cosme Palacio Crianza Vendimia Seleccionada 2018|Cosme Palacio Crianza Vendimia Seleccionada|2018|Rioja|Bodegas Cosme Palacio|Rioja White|Viura|14.8|3.1585624|4.005563|2.057625||180|3.8|w
Bodegas Ponce Viñas Viejas Blanco 2023|Viñas Viejas Blanco|2023|Manchuela|Bodegas Ponce|White|Albillo Mayor|14.2|3.232653|3.13898|2.3946939||181|3.8|w
Bodegas Marqués de Cáceres Blanco Viura 2023|Blanco Viura|2023|Rioja|Bodegas Marqués de Cáceres|Rioja White|Viura|5.95|3.3574655|4.065111|1.7875878||9212|3.5|w
Bodegas Valdemar Conde de Valdemar Blanco 2021|Conde de Valdemar Blanco|2021|Rioja|Bodegas Valdemar|Rioja White|Viura|5.2|3.4360669|4.162783|1.6406865||1468|3.6|w
Herrero Bodega Janine Vedel Sauvignon Blanc 2022|Janine Vedel Sauvignon Blanc|2022|Rueda|Herrero Bodega|Sauvignon Blanc|Sauvignon Blanc|9.47|3.7692888|2.6572385|1.3708367||176|3.8|w
Bodegas Bhilar Bhilar Plots Rioja Blanco 2021|Bhilar Plots Rioja Blanco|2021|Rioja|Bodegas Bhilar|Rioja White|Viura|12.9|3.346732|4.257549|1.8171134||1047|3.9|w
Abadal Blanc 2021|Blanc|2021|Pla de Bages|Abadal|White|Picapoll, Macabeo, Chardonnay, Sauvignon Blanc|9.95|3.61|2.85|1.3820001||1752|3.7|w
Bodegas Paco Mulero Albariño 2023|Albariño|2023|Rías Baixas|Bodegas Paco Mulero|Albariño|Albariño|10.35|3.5152864|2.8394792|2.4039843||174|3.8|w
Codorníu Leiras Albariño Rias Baixas 2021|Leiras Albariño Rias Baixas|2021|Rías Baixas|Codorníu|Albariño|Albariño|21.65|3.8075345|1.6775879|1.4076942||2112|3.7|w
Heretat Mas Tinell Gisele Xarel-Lo 2021|Gisele Xarel-Lo|2021|Penedès|Heretat Mas Tinell|White|Xarel-lo|13.5|3.0|3.0|1.0||171|3.8|w
Viñas del Vero Clarión Seleccion Somontano 2022|Clarión Seleccion Somontano|2022|Somontano|Viñas del Vero|White|Gewürztraminer, Chardonnay|18.97|3.1415505|3.6896124|1.4668218||1184|3.9|w
Selección Lucendo Marta Cibelina Blanco 2023|Marta Cibelina Blanco|2023|La Mancha|Selección Lucendo|White|Viognier, Chardonnay|7.6|3.0|3.0|1.0||168|3.8|w
Arínzano Hacienda de Arínzano Chardonnay 2018|Hacienda de Arínzano Chardonnay|2018|Arínzano|Arínzano|Chardonnay|Chardonnay|28.0|3.3314104|3.2969549|1.435649||1025|3.9|w
Santa Cruz de Alpera Verdejo 2023|Verdejo|2023|Almansa|Santa Cruz de Alpera|Verdejo|Verdejo|7.13|3.4433615|2.1337814|2.1562185||167|3.8|w
Volver Rafael Cañizares Sauvignon Blanc 2023|Rafael Cañizares Sauvignon Blanc|2023|Alicante|Volver|Sauvignon Blanc|Sauvignon Blanc|7.25|3.533919|2.4312162|1.5985135||165|3.8|w
Volver Rafael Cañizares Sauvignon Blanc 2022|Rafael Cañizares Sauvignon Blanc|2022|Alicante|Volver|Sauvignon Blanc|Sauvignon Blanc|14.5|3.533919|2.4312162|1.5985135||165|3.8|w
Celler Credo Miranius 2022|Miranius|2022|Penedès|Celler Credo|White|Xarel-lo|10.65|3.6098928|2.9183214|1.2645715||3012|3.7|w
Bicicletas y Peces Sauvignon Blanc 2022|Sauvignon Blanc|2022|Rueda|Bicicletas y Peces|Sauvignon Blanc|Sauvignon Blanc|9.24|4.0331135|3.0125363|1.3818144||1518|3.8|w
Bodegas Ponce Viñas Viejas Blanco 2022|Viñas Viejas Blanco|2022|Manchuela|Bodegas Ponce|White|Albillo Mayor|11.8|3.232653|3.13898|2.3946939||181|3.8|w
Las Moradas de San Martín Albillo Real 2021|Albillo Real|2021|Madrid|Las Moradas de San Martín|White|Albillo Real|13.25|3.066107|3.1698475|1.6745802||944|3.8|w
Gran Feudo Hoya de los Lobos Chardonnay 2023|Hoya de los Lobos Chardonnay|2023|Navarra|Gran Feudo|Chardonnay|Chardonnay|7.1|3.1066666|2.8266668|2.1266668||157|3.8|w
Jordi Miró Ennak Blanco 2022|Ennak Blanco|2022|Terra Alta|Jordi Miró|White|Garnacha Blanca,  Viura|8.0|3.0|3.0|1.0||156|3.8|w
Allegranza Slightly Oaked Chardonnay 2022|Slightly Oaked Chardonnay|2022|La Mancha|Allegranza|Chardonnay|Chardonnay|6.9|3.0681052|3.1347368|1.6577893||435|3.8|w
